id,sifra,naziv,kolicina,cena_bezpdv,vrednost_bezpdv,cena_sapdv,vrednost_sapdv,subcategories,boja,my_id,brend,slka
2474,102780,PORC.SOLJA MUG 238,0,2.2727,0,2.75,0,Stono posuđe,,,,
2476,102782,PORC.SET ZA KAFU 6/1 TS49337,0,9.9174,0,12,0,Aparati za kafu,,,,
2477,102783,PORC.SOLJA MUG 49269,0,1.5702,0,1.9,0,Stono posuđe,,,,
2478,102784,LCD LG 32LB561V,0,270.25,0,327,0,Televizori,,,,
2479,102785,Kuh.vaga  FS 3051 fiser,0,14.876,0,18,0,Vage,,,,
2480,102786,W/M INDESIT WITXL 1051,0,300,0,363,0,Veš mašine,,,,
2481,102788,PEC PRITY K1R,0,301.6529,0,365,0,Peći,,,,
2483,102790,Klima spoljna SOH-12BIM Marvin Sinclair,0,322.3141,0,390,0,Klime,,,,
2484,102791,Klima SIH-09 BIK Inverter unut.jed.Sinclair,0,159.5041,0,193,0,Klime,,,,
2485,102792,FEN FA-5657-2,0,11.157,0,13.5,0,Fenovi,,,,
2486,102793,FEN OR-HD18 ORION,0,18.9256,0,22.9,0,Fenovi,,,,
2488,102795,SJECKALICA OR-CH8100,0,21.6529,0,26.2,0,Aparati za hranu,,,,
2489,102796,CAJNIK ORK-0344F,0,18.0992,0,21.9,0,Čajovnici,,,,
2491,102798,LCD Samsung UE50MU6172UXXH ultra hd,0,508.2645,0,615,0,Televizori,,,,
2492,102799,INDESIT IDC 75 MAS.ZA SUS.7KG,0,239.6694,0,290,0,Mašine za sušenje,,,,
2497,102804,HORIZ.ZAMRZIVAZ HOZ 31,0,217.3554,0,263,0,Zamrzivači,,,,
2498,102806,TOSTER/GRIL FA-5341-1,0,26.3636,0,31.9,0,Grilovi,,,,
2499,102807,BLENDER FA-5246-2,0,21.4876,0,26,0,Blenderi,,,,
2500,102808,FEN FA-5654-3,0,15.2893,0,18.5,0,Fenovi,,,,
2501,102809,PRESA ZA KOSU FA-5670-1,0,8.1818,0,9.9,0,Stajleri i prese za kosu,,,,
2502,102812,PRAVA 120/1000  BRAON,0,4.124,0,4.99,0,Dimne cijevi,,,,
2510,102820,MINI SPORET SMEDEREVO  BIJELI,0,66.1157,0,80,0,Šporeti,,,,
2511,102821,SMEDEREVO 7 SL BIJELI,0,119.8347,0,145,0,Peći,,,,
2512,102822,MBS THERMO PELET 12 KW BORDO,0,745.4545,0,902,0,Peći,,,,
2517,102837,ALPINA SJECKALICA SF 4015,0,19.8347,0,24,0,Aparati za hranu,,,,
2519,102839,Viljuske set 6/1  B1016 Fiser,0,4.9587,0,6,0,Stono posuđe,,,,
2520,102840,SET ZA KAFU 6/1 T2217,0,9.2562,0,11.2,0,Aparati za kafu,,,,
2523,102843,USIS.GORENJE VC 1821 DP-WR,0,42.8926,0,51.9,0,Usisivači,,,,
2524,102844,USIS.GORENJE VC 1825 PSWG,0,61.9835,0,75,0,Usisivači,,,,
2525,102845,USIS.GORENJE VC 2221 RP-W,0,57.0248,0,69,0,Usisivači,,,,
2527,102847,ASUS X552MD-SX006D LAPTOP,0,301.6529,0,365,0,Laptop računari,,,,
2534,102854,VAGA FISER FS 9004,0,12.314,0,14.9,0,Vage,,,,
2535,102855,USISIVAC VCFJ103C 2800 NA VODU,0,103.3058,0,125,0,Usisivači,,,,
2537,102858,RERNA UGRADNA WHIRLPOOL AKP311/IX/03,0,165.2893,0,200,0,Ugradne rerne,,,,
2538,102859,PLOCA UGRADNA WHIRLPOOL AKT 108 IX,0,123.1405,0,149,0,Ugradne ploče,,,,
2539,102860,M/S UGRADNA WHIRLPOOL ADG 750 IX,0,264.4628,0,320,0,Ugradne ploče,,,,
2540,102861,Kutlaca prof. zapremine 0.75l inox,0,173.55,0,210,0,Posuđe za pripremu hrane,,,,
2542,102868,FRIZIDER VOX  KS 2500,0,191.7355,0,232,0,Frižideri,,,,
2545,102872,KOMB.FRIZIDER VOX KK 3200,0,229.7521,0,278,0,Frižideri,,,,
2547,102874,WM 852 VOX,0,178.5124,0,216,0,Veš mašine,,,,
2548,102875,WM 80701 VOX,0,202.4793,0,245,0,Veš mašine,,,,
2549,102876,M/S VOX LC 2145 W,0,216.5289,0,262,0,Mašine za pranje suđa,,,,
2550,102877,M/S VOX LC 22,0,210.7438,0,255,0,Mašine za pranje suđa,,,,
2551,102878,STAK.SPORET CHT 5001 W VOX,0,241.3223,0,292,0,Šporeti,,,,
2552,102879,STAKL.SPORET VOX CHT 6001W,0,277.6859,0,336,0,Šporeti,,,,
2553,102880,STAK.SPORET VOX CHT 6002 IX,0,290.9091,0,352,0,Šporeti,,,,
2554,102881,WM VOX 80601,0,183.4711,0,222,0,Veš mašine,,,,
2555,102882,WM VOX 10701,0,204.9587,0,248,0,Veš mašine,,,,
2556,102883,Komb.frizider  KG 2630 F Vox,0,180.9917,0,219,0,Frižideri,,,,
2559,102886,GS 62214 X,0,247.9339,0,300,0,Mašine za pranje suđa,,,,
2560,102887,LED UE65CU7092UXXH ULTRA HD SMART SAMSUNG,0,491.74,0,595.01,0,Televizori,,,,
2561,102888,Multistyler CF4231FI Rowenta,0,65.2893,0,79,0,Stajleri i prese za kosu,,,,
2563,102891,KOTAO NA PELET COMMO COMPACT 23 KW,0,1429.7521,0,1730,0,Peći,,,,
2566,102894,PEC ELITA I ANTRACIT,0,173.47,0,209.9,0,Peći,,,,
2569,102897,Pec na pelet Luca SL,0,702.4876,0,850.01,0,Peći,,,,
2571,102899,SET FI 80,0,44.6281,0,54,0,Stono posuđe,,,,
2572,102900,Pec na pelet Commo 21 bez,0,1404.96,0,1700,0,Peći,,,,
2578,102907,PEC ELITA I ANTRACIT,0,169.92,0,205.6,0,Peći,,,,
2579,102910,Bojler 80 komb.inox horizontalni,0,177.6859,0,215,0,Bojleri,,,,
2581,102912,LCD LG 32LB5800,0,272.7273,0,330,0,Televizori,,,,
2582,102914,R 46 ELEGANT 2R bijeli,0,225.0413,0,272.3,0,Usisivači,,,,
2584,102916,Set cinija 4/1 BR 2406 fiser,0,7.3554,0,8.9,0,Stono posuđe,,,,
2585,102917,Pec na pelet Commo 21 CV,0,1097.36,0,1327.81,0,Peći,,,,
2586,102918,PEC ELITA I CRVENA,0,173.47,0,209.9,0,Peći,,,,
2587,102919,PEC ELITA II  Bez,0,262.8099,0,318,0,Peći,,,,
2589,102921,PEC ELITA II CRVENA,0,181.49,0,219.6,0,Peći,,,,
2590,102922,FA-5674 MAS.ZA SISANJE,0,8.1818,0,9.9,0,Mašine za šišanje i brijanje,,,,
2591,102923,ALFA 90 F BIJELA D,0,390.33,0,472.3,0,Peći,,,,
2593,102926,ALFA 70 F BRAON  D,0,349.01,0,422.3,0,Peći,,,,
2595,102928,ALFA  AT 27 BIJELA L,0,581.8182,0,704,0,Peći,,,,
2596,102930,DOMINANT 70 ANTRACIT lijevi,0,358.1818,0,433.4,0,Peći,,,,
2598,102934,Pec na pelet Commo 21 bez,0,1404.96,0,1700,0,Peći,,,,
2599,102935,Pec na pelet Commo 21 crni,0,1404.96,0,1700,0,Peći,,,,
2602,102941,LCD VOX UHD 65ADW-C2B,0,469.4215,0,568,0,Televizori,,,,
2603,102942,LCD VOX UHD 50ADW-D1B,0,347.1074,0,420,0,Televizori,,,,
2604,102943,LCD VOX UHD 50A667JBL,0,371.9008,0,450,0,Televizori,,,,
2605,102944,LCD Vox 32ADW-D1B,0,179.3388,0,217,0,Televizori,,,,
2606,102945,LCD VOX SMART T2 LED 32SD800,0,238.843,0,289,0,Televizori,,,,
2607,102946,LCD VOX SMART T2 LED 39ST2880,0,338.843,0,410,0,Televizori,,,,
2608,102947,TABLET T-715/1.8 W,0,62.8099,0,76,0,Tablet uređaji,,,,
2609,102948,TABLET T-715/1.8,0,62.8099,0,76,0,Tablet uređaji,,,,
2610,102949,DOMINANT 90 H BIJELI,0,399.5,0,483.39,0,Peći,,,,
2612,102953,DOMINANT 70 BIJELI L,0,358.18,0,433.4,0,Peći,,,,
2613,102954,BLENDER FA-5242-1,0,25.5372,0,30.9,0,Blenderi,,,,
2614,102955,LCD LG 39LB650 V,0,437.1901,0,529,0,Televizori,,,,
2617,102958,TESLA J39E601B2 LCD TV,0,329.7521,0,399,0,Televizori,,,,
2618,102959,ZAMRZIVAC  HOZ -31 Obodice,0,267.7686,0,324,0,Zamrzivači,,,,
2619,102960,TESLA J32E601B2 LCD TV,0,242.9752,0,294,0,Televizori,,,,
2620,102961,GRIL FISER FS 014 SA POSTOLJEM,0,29.7521,0,36,0,Grilovi,,,,
2621,102963,LCD LG 32LM637BPLA,0,214.0496,0,259,0,Televizori,,,,
2624,102966,LCD TV ARIELLI2488FHDT2,0,152.0661,0,184,0,Televizori,,,,
2627,102969,EC 56103 AW,0,256.1983,0,310,0,Šporeti,,,,
2628,102970,HDMI KABAL 1.8 M,0,2.4793,0,3,0,Kablovi,,,,
2630,102972,ZAMRZIVAC BEKO HS 221520,0,209.9174,0,254,0,Zamrzivači,,,,
2631,102973,LCD VOX T2 LED 32D600,0,180.9917,0,219,0,Televizori,,,,
2632,102974,LCD VOX SMART T2 LED 32SD600,0,189.2562,0,229,0,Televizori,,,,
2633,102975,LCD VOX SMART T2 LED 42ST2880,0,359.5041,0,435,0,Televizori,,,,
2634,102976,LCD VOX SMART T2 LED 48SD850,0,452.8926,0,548,0,Televizori,,,,
2635,102977,LCD VOX LED SMART 32SNBT2900,0,222.3141,0,269,0,Televizori,,,,
2636,102978,LCD VOX LED SMART 42SNBT2910,0,412.3967,0,499,0,Televizori,,,,
2637,102979,LCD VOX LED SMART 50SNBT2910,0,380.1653,0,460,0,Televizori,,,,
2638,102980,Klima Gree split sistem GEH12AA-K6DNA1A Konzola,0,742.9752,0,899,0,Klime,,,,
2642,102984,PEC NA PELET COMMO 15 CV,0,1314.05,0,1590,0,Peći,,,,
2643,102985,DOMINANT 90 H CRVENI L,0,495.0413,0,599,0,Peći,,,,
2645,102987,VAGA-DIBAL A 660,0,1223.1405,0,1480,0,Vage,,,,
2646,102988,Masina za susenje DHNA92 Gorenje,0,396.69,0,479.99,0,Veš mašine,,,,
2647,102989,UGRADNI INOX STO,0,1520.6612,0,1840,0,Ugradni aspiratori,,,,
2648,102990,INOX STO 190X70CM,0,561.9835,0,680,0,Posuđe za pripremu hrane,,,,
2649,102991,INOX STO 190X90,0,644.6281,0,780,0,Posuđe za pripremu hrane,,,,
2650,102992,MESOREZNICA HBS-300,0,561.9835,0,680,0,Aparati za hranu,,,,
2651,102993,BOJLER TGRK 80 N,0,156.1983,0,189,0,Bojleri,,,,
2653,102995,STUCNA FI 150 MAT FARBANA D-HIT,0,5.5372,0,6.7,0,Dimne cijevi,,,,
2654,102996,STEDISA 1 M SIVI,0,14.4628,0,17.5,0,Dimne cijevi,,,,
2655,102997,STEDISA 6/1 55 CM farbani,0,14.04,0,16.99,0,Dimne cijevi,,,,
2656,102998,KRIVA 120MM BIJELA,0,2.3719,0,2.87,0,Dimne cijevi,,,,
2657,102999,KRIVA 120 MM BRAON,0,2.88,0,3.48,0,Dimne cijevi,,,,
2659,103001,PRAVA 150/1000 SIVA,0,8.6777,0,10.5,0,Dimne cijevi,,,,
2660,103002,PRAVA 150/500 SIVA,0,4.9587,0,6,0,Dimne cijevi,,,,
2661,103003,KRIVA FI 150 SIVA,0,7.8512,0,9.5,0,Dimne cijevi,,,,
2663,103005,KOTAO NA PELET GRANDE 28KW CV,0,1814.05,0,2195,0,Peći,,,,
2664,103006,PEC DIANA TIM SISTEM,0,172.7273,0,209,0,Peći,,,,
2665,103007,PEC MAGIC STOVE,0,173.5537,0,210,0,Šporeti,,,,
2666,103008,Zamrzivac Beko HSA 32530 N,0,249.5868,0,302,0,Zamrzivači,,,,
2667,103009,SAMOT ALFA 029 VECI,0,4.1322,0,5,0,Peći,,,,
2668,103010,SAMOT ALFA 030 ZADNJI,0,4.1322,0,5,0,Peći,,,,
2669,103011,PEC LEDERATA TIM SISTEM,0,304.9587,0,369,0,Peći,,,,
2671,103020,TOSTER-GRIL FA-5330,0,37.1901,0,45,0,Grilovi,,,,
2672,103021,KAMIN DORMO,0,427.2727,0,517,0,Peći,,,,
2673,103022,DOMINANT 70 CRVENI,0,428.9256,0,519,0,Peći,,,,
2674,103023,USIS.VC2021DP-BKII GORENJE,0,64.4628,0,78,0,Usisivači,,,,
2676,103027,DOMINANT 70 CRVENI L,0,367.36,0,444.51,0,Peći,,,,
2677,103028,DOMINANT 70 BIJELI,0,358.18,0,433.4,0,Peći,,,,
2680,103031,KUVALO ZA VODU FA-5406-3,0,19.0083,0,23,0,Čajovnici,,,,
2681,103032,M/S BEKO DFC 04210 W,0,193.3884,0,234,0,Mašine za pranje suđa,,,,
2682,103033,PEC ELITA II SL,0,229.75,0,278,0,Peći,,,,
2683,103034,SET FI 80,0,44.6281,0,54,0,Stono posuđe,,,,
2685,103036,WM WHIRLPOOL FSCR 80423,0,374.876,0,453.6,0,Veš mašine,,,,
2686,103037,EKSPRES LONAC 9L METINOX,0,105.7851,0,128,0,Posuđe za pripremu hrane,,,,
2688,103039,FRIZIDER VOX KS 1500,0,141.3223,0,171,0,Frižideri,,,,
2690,103041,KOMB.FRIZIDER VOX MNF 3901R,0,440.4959,0,533,0,Frižideri,,,,
2691,103042,W/M VOX 12701,0,200.8264,0,243,0,Veš mašine,,,,
2692,103043,LCD VOX LED 40D750,0,310.7438,0,376,0,Televizori,,,,
2693,103044,KETLER VOX WK 1207,0,14.0496,0,17,0,Čajovnici,,,,
2694,103045,FEN VOX HT 6282 B,0,17.3554,0,21,0,Fenovi,,,,
2695,103046,APAR.ZA SENDVICE VOX SM 3228,0,20.6612,0,25,0,Aparati za hranu,,,,
2696,103047,BLENDER VOX TM 9295,0,23.1405,0,28,0,Blenderi,,,,
2697,103048,MIKSER VOX SMX 8021 B3,0,31.405,0,38,0,Mikser,,,,
2698,103049,MIKSER VOX MX 8007 A4,0,18.1818,0,22,0,Mikser,,,,
2700,103051,FRIZIDER VOX KG 2600 B,0,188.4298,0,228,0,Frižideri,,,,
2701,103052,"DIMOV.CIJEV FI 180/1000 CRNA-MAT 1,5MM",0,13.2231,0,16,0,Dimne cijevi,,,,
2703,103056,FRIZIDER VOX  KS 2800,0,173.55,0,210,0,Frižideri,,,,
2704,103057,LCD VOX SMART 42SNBT2910,0,322.3141,0,390,0,Televizori,,,,
2705,103058,LCD VOX T2 LED 32D700,0,225.6198,0,273,0,Televizori,,,,
2709,103062,W/M WHIRLPOOL FSCR 90425,0,374.876,0,453.6,0,Veš mašine,,,,
2710,103063,PEC ELITA II ANTRACIT,0,229.7521,0,278,0,Peći,,,,
2712,103066,SUSAC ZA SUDJE BR 40,0,14.876,0,18,0,Mašine za pranje suđa,,,,
2715,103069,Zamrzivac Beko HSA 40530 N,0,297.5207,0,360,0,Zamrzivači,,,,
2717,103071,GRIJALICA MIDEA NF20-9BJB,0,14.7934,0,17.9,0,Grijalice,,,,
2718,103072,KONVEKTOR MIDEA NDK15-12K,0,62.8099,0,76,0,Grijalice,,,,
2719,103073,KONVEKTOR MIDEA NDK20-11A1,0,51.2397,0,62,0,Grijalice,,,,
2720,103074,SJECKO FA-5111-1,0,14.876,0,18,0,Aparati za hranu,,,,
2721,103075,SPORET VOX CHT 6202 IX,0,302.4793,0,366,0,Šporeti,,,,
2723,103077,MAS.ZA SUSENJE ARISTON TCM 580 P,0,236.3636,0,286,0,Mašine za sušenje,,,,
2724,103078,KOMB.FRIZIDER KK 3200,0,219.0083,0,265,0,Frižideri,,,,
2725,103079,Pec Prity FGR,0,531.405,0,643,0,Peći,,,,
2726,103080,LCD SONY KDL-40R455,0,371.9008,0,450,0,Televizori,,,,
2727,103081,LCD LG 42LF561V,0,348.7603,0,422,0,Televizori,,,,
2728,103082,LCD LG 32 LF510 U,0,256.1983,0,310,0,Televizori,,,,
2740,103094,LCD SAMSUNG UE 48J6302AKXXH,0,709.0909,0,858,0,Televizori,,,,
2741,103095,LCD LG42LF652V,0,504.1322,0,610,0,Televizori,,,,
2742,103096,"E-STAR TABLET 10'''"GRAND QUAD CORTEX",0,77.686,0,94,0,Tablet uređaji,,,,
2743,103097,PRAVA 150/1000 BIJELA,0,10.6612,0,12.9,0,Dimne cijevi,,,,
2744,103098,AT 27 bijeli L,0,561.98,0,680,0,Peći,,,,
2747,103101,Zamrzivac F 140 Favorit,0,142.1488,0,172,0,Zamrzivači,,,,
2748,103102,FRIZIDER VOX KG 2300,0,162.8099,0,197,0,Frižideri,,,,
2749,103104,FRIZIDER VOX KK 3501,0,256.1983,0,310,0,Frižideri,,,,
2750,103105,W/M WNEI72SB Gorenje,0,346.281,0,419,0,Veš mašine,,,,
2751,103106,FEN VOX HT 6828,0,20.6612,0,25,0,Fenovi,,,,
2754,103109,FRITEZA FA-5050-1,0,38.843,0,47,0,Friteza,,,,
2756,103111,FIGARO 5670-5,0,17.3554,0,21,0,Stajleri i prese za kosu,,,,
2757,103112,LCD LG 49UF695V,0,607.438,0,735,0,Televizori,,,,
2759,103114,LCD LG 49 UF778V,0,644.6281,0,780,0,Televizori,,,,
2760,103115,KLIMA VOX VSA6-12PE  SIVA,0,228.0992,0,276,0,Klime,,,,
2761,103116,KLIMA VSA7-12BE Bijela Vox,0,199.1736,0,241,0,Klime,,,,
2762,103117,Frizider RF212EPW4 Gorenje,0,201.6529,0,244,0,Frižideri,,,,
2763,103118,UGRADNA MASINA BEKO DIN 14210,0,209.9174,0,254,0,Ugradne ploče,,,,
2764,103119,SET RERNA+PLOCA BEKO BSM 25320 X,0,316.3967,0,382.84,0,Indukcione ploče,,,,
2765,103120,ASPIRATOR BEKO CBT 6407 X,0,57.0248,0,69,0,Aspiratori,,,,
2766,103121,CJEDALJKA ZA LIMUN FISHER FS 521,0,15.7025,0,19,0,Aparati za hranu,,,,
2767,103122,MLIN ZA KAFU FISHER FS 104,0,17.3554,0,21,0,Aparati za kafu,,,,
2769,103124,MASINA ZA PRANJE I SUSENJE IWDE 7105 B INDESIT,0,309.9174,0,375,0,Veš mašine,,,,
2771,103126,SPORET INDESIT I6V6C1AX/FR,0,314.0496,0,380,0,Šporeti,,,,
2772,103127,W/M INDESIT EWSD 60851 W EU,0,192.562,0,233,0,Veš mašine,,,,
2773,103128,W/M INDESIT ITWA 61052 W EE,0,229.7521,0,278,0,Veš mašine,,,,
2774,103129,M/S ARISTON LFB 5B019,0,246.281,0,298,0,Mašine za pranje suđa,,,,
2776,103131,W/M ARISTON WMTL 602 L EU,0,229.7521,0,278,0,Veš mašine,,,,
2777,103132,BLENDER FA-5242-4,0,40.4959,0,49,0,Blenderi,,,,
2778,103133,CJEDALJKA ZA LIMUN FA-5221,0,16.5289,0,20,0,Aparati za hranu,,,,
2779,103134,SPORET GORENJE E 61101,0,219.8347,0,266,0,Šporeti,,,,
2781,103136,BLENDER GORENJE BSM 600 PR,0,21.9008,0,26.5,0,Blenderi,,,,
2782,103137,MIKSER GORENJE M 705 WS,0,51.2397,0,62,0,Mikser,,,,
2783,103138,STAPNI MIKSER GORENJE HB 804 QR,0,51.2397,0,62,0,Mikser,,,,
2784,103139,MIKSER GORENJE HB 804 E,0,52.0661,0,63,0,Mikser,,,,
2785,103140,MIKSER GORENJE MRP 330 EA,0,27.2727,0,33,0,Mikser,,,,
2786,103141,UGR.SET BEKO BSM 22320 X,0,329.7521,0,399,0,Stono posuđe,,,,
2787,103142,MESOREZNICA BOSCH MAS6200N,0,82.562,0,99.9,0,Aparati za hranu,,,,
2788,103143,MESOREZNICA BOSCH MAS62RN1,0,82.562,0,99.9,0,Aparati za hranu,,,,
2790,103145,MIKSER BOSCH MFQ3010S,0,30.5785,0,37,0,Mikser,,,,
2792,103147,FEN BOSCH PHD2511B,0,18.9256,0,22.9,0,Fenovi,,,,
2793,103148,UGRADNI ASPIRATOR BOSCH DHL535C,0,103.3058,0,125,0,Ugradni aspiratori,,,,
2794,103149,"Uglj.filter H 16 PIO650,CHM650",0,32.23,0,39,0,Filteri,,,,
2795,103150,BLENDER FISER FS 508,0,27.2727,0,33,0,Blenderi,,,,
2796,103152,AT 20 BIJELI,0,570.7438,0,690.6,0,Peći,,,,
2798,103154,SPORET VOX CHT 6202 IX,0,288.4298,0,349,0,Šporeti,,,,
2801,103157,AT 27 bijeli D,0,549.59,0,665,0,Peći,,,,
2802,103158,Pec na pelet Commo 21 crni,0,988.43,0,1196,0,Peći,,,,
2804,103160,PEC NA PELET LUCA CRNA,0,563.6364,0,682,0,Peći,,,,
2805,103161,ALFA 55 TERMO bijela L,0,174.38,0,211,0,Peći,,,,
2806,103162,BOJLER METALAC EZV10 N VISOKOMOTAZNI,0,46.281,0,56,0,Bojleri,,,,
2807,103163,BOJLER METALAC EZV P 50R,0,78.0992,0,94.5,0,Bojleri,,,,
2808,103164,PORCELANSKI SET ZA KAFU 6/1 SD 14002,0,18.0992,0,21.9,0,Aparati za kafu,,,,
2809,103165,PORCELANSKI SET ZA  KOLACE 6/1 SZ-L-G1640A,0,12.3967,0,15,0,Stono posuđe,,,,
2810,103166,Usisivac VCC4320S3A/BOL Samsung,0,77.686,0,94,0,Usisivači,,,,
2811,103167,KLIMA MIDEA MPN2-12ERN1,0,261.9835,0,317,0,Klime,,,,
2812,103168,KLIMA TESLA TC32H3-12410I INVERTER,0,271.9008,0,329,0,Klime,,,,
2815,103174,DUB.SERPA NOVUM 20 TUFNE,0,12.314,0,14.9,0,Posuđe za pripremu hrane,,,,
2816,103175,DUB.SERPA NOVUM 16 TUFNE,0,9.7521,0,11.8,0,Posuđe za pripremu hrane,,,,
2817,103176,DUB.SERPA NOVUM 24 TUFNE,0,15.2893,0,18.5,0,Posuđe za pripremu hrane,,,,
2819,103178,Klima AYM-09P AYRTON prenosna,0,214.0496,0,259,0,Klime,,,,
2821,103180,FRIZIDER BEKO TSE 1245,0,145.8678,0,176.5,0,Frižideri,,,,
2823,103182,KL.LONCE 9/0.5 srca,0,3.72,0,4.5,0,Posuđe za pripremu hrane,,,,
2826,103185,KL.DUBOKA SERPA 18/3 SA POK.KECELJA,0,7.8512,0,9.5,0,Posuđe za pripremu hrane,,,,
2827,103186,KL.DUBOKA SERPA 22/5 SA POK.KECELJA,0,10.3306,0,12.5,0,Posuđe za pripremu hrane,,,,
2830,103189,"KL.LONCE 10K/0,75 KECELJA",0,5.7025,0,6.9,0,Posuđe za pripremu hrane,,,,
2834,103193,DUB.SERPA STANDARD 20 SA POK.KRUGOVI,0,12.562,0,15.2,0,Posuđe za pripremu hrane,,,,
2836,103195,INOX PL.SE.20 SA POKL.MEHRZER,0,33.0579,0,40,0,Posuđe za pripremu hrane,,,,
2837,103196,INOX PL.SER.24 SA POK.MEHRZER,0,37.1901,0,45,0,Posuđe za pripremu hrane,,,,
2838,103197,INOX DU.SE.16 SA POKL.MEHRZER,0,24.7934,0,30,0,Posuđe za pripremu hrane,,,,
2840,103199,INOX TIG.24 MEHRZER,0,25.8678,0,31.3,0,Posuđe za pripremu hrane,,,,
2841,103200,INOX DU.SE.24 SA POKL.MEHRZER,0,42.9752,0,52,0,Posuđe za pripremu hrane,,,,
2842,103201,INOX KASEROLA 16 MEHRZER,0,15.7025,0,19,0,Posuđe za pripremu hrane,,,,
2843,103202,Set kuhinjskih posuda BR 2401 fiser,0,16.4463,0,19.9,0,Stono posuđe,,,,
2846,103205,UGRADNA MASINA BEKO DIN 26220,0,283.4711,0,343,0,Ugradne ploče,,,,
2847,103206,UGRADNI FRIZIDER BEKO CBI 7701 HCA,0,300.8264,0,364,0,Ugradne frižideri,,,,
2848,103207,KOTAO NA PELET COMMO COMPACT,0,1487.6033,0,1800,0,Peći,,,,
2849,103208,Pec na pelet Commo 15 crni,0,1148.76,0,1390,0,Peći,,,,
2850,103209,APARAT ZA VODU MIDEA MYL31S-W,0,107.3554,0,129.9,0,Aparati za hranu,,,,
2852,103211,Komb.Frizider VOX KG 2610,0,174.3802,0,211,0,Frižideri,,,,
2853,103212,FRIZIDER VOX KG 2610 S,0,198.3471,0,240,0,Frižideri,,,,
2854,103213,KOMB.FRIZIDER VOX KK 3210,0,219.0083,0,265,0,Frižideri,,,,
2856,103215,FRIZIDER VOX KS 1210,0,113.8017,0,137.7,0,Frižideri,,,,
2857,103216,FRIZIDER VOX KS 1510,0,126.4463,0,153,0,Frižideri,,,,
2858,103217,FRIZIDER VOX KS 2810,0,173.5537,0,210,0,Frižideri,,,,
2859,103218,VER.ZAMRZIVAC VOX VF 2510,0,214.876,0,260,0,Zamrzivači,,,,
2864,103223,ASPIRATOR BEKO CTB 6407 X,0,69.4215,0,84,0,Aspiratori,,,,
2865,103224,KOMB.FRIZIDER BEKO RDV 6200 S,0,203.3058,0,246,0,Frižideri,,,,
2867,103226,PEKAC SACE 40CM,0,50.4132,0,61,0,Pekači,,,,
2868,103227,ROSTILJ TAVA MANJA,0,14.7025,0,17.79,0,Roštilji,,,,
2869,103228,AUTO ZVUC. KENWOOD KFC-E1055,0,9.8347,0,11.9,0,Zvucnici,,,,
2870,103229,AUTO ZVUC. KENWOOD KFC-E1065,0,17.3554,0,21,0,Zvucnici,,,,
2871,103230,TESLA TV 32S317BH,0,142.9752,0,173,0,Televizori,,,,
2872,103231,LED TV UE50CU7092UXXH Samsung,1,437.1901,437.19,529,529,Televizori,,,,
2874,103233,ASPIRATOR CWB 6420 X,0,85.124,0,103,0,Aspiratori,,,,
2875,103234,ZAMRZIVAC BEKO HS210520,0,155.37,0,188,0,Zamrzivači,,,,
2878,103237,Kom.friz.RF 4160 AW Gorenje,0,266.9421,0,323,0,Frižideri,,,,
2879,103238,VOX SMART TV 43YSD650,0,252.8926,0,306,0,Televizori,,,,
2880,103239,VOX LED TV 40YB550,0,213.2231,0,258,0,Televizori,,,,
2881,103240,FRIZIDER UGRADNI IKG 2600,0,198.3471,0,240,0,Ugradne frižideri,,,,
2883,103242,ASPIRATOR BTG 650 BL,0,123.9669,0,150,0,Aspiratori,,,,
2884,103243,UGRADNA PLOCA EBC 410 DB,0,132.2314,0,160,0,Ugradne ploče,,,,
2885,103244,UGRADNA RERNA EBB-1000IX,0,109.0909,0,132,0,Ugradne rerne,,,,
2886,103245,Ugr.aspirator  PIO 650 IX vox,0,67.7686,0,82,0,Ugradni aspiratori,,,,
2891,103250,KOMB.FRIZIDER RDSA 290M20 W,0,259.5041,0,314,0,Frižideri,,,,
2892,103251,WM Beko WMB 61001 Y,0,188.4298,0,228,0,Veš mašine,,,,
2893,103252,Baterija Coin LM 2016 Duracell,0,0.8264,0,1,0,Baterije,,,,
2897,103256,RUCNI HLADNJAK COOL BOX 12 V,0,42.1488,0,51,0,Frižideri,,,,
2898,103257,PEC NA PELET XILA AIR Bronza,0,1239.6694,0,1500,0,Peći,,,,
2900,103259,UGRADNA RERNA BO 615E10X,0,190.0826,0,230,0,Ugradne rerne,,,,
2901,103260,W/M GORENJE W 7203,0,244.6281,0,296,0,Veš mašine,,,,
2902,103261,PEC VULKAN S CRVENA,0,145.124,0,175.6,0,Peći,,,,
2903,103262,FRIZIDER VOX KS 2520 F,0,219.8347,0,266,0,Frižideri,,,,
2905,103265,PEC VULKAN S SL,0,145.124,0,175.6,0,Peći,,,,
2906,103266,LCD VOX LED T2 32YD200,0,164.4628,0,199,0,Televizori,,,,
2907,103267,LCD VOX LED T2 32YD300,0,154.5455,0,187,0,Televizori,,,,
2908,103268,LCD VOX LED T2 40YD100,0,150.4132,0,182,0,Televizori,,,,
2909,103269,LCD VOX LED T2 43YD200,0,272.7273,0,330,0,Televizori,,,,
2910,103270,LCD VOX LED 48YB450,0,312.3967,0,378,0,Televizori,,,,
2911,103272,KLIMA INVERT.GREE GWH12MA K3DNE2L,0,301.6529,0,365,0,Klime,,,,
